feat_r3_score_numeric,feat_low_claim_specialty,feat_web_says_not_found_and_not_empty,feat_r3_high_confidence,feat_ev_pv_nf_org_n,feat_ev_pv_nf_prov_n,feat_ev_pv_nf_agg_n,feat_ev_pv_f_org_n,feat_ev_pv_f_prov_n,feat_ev_pv_f_agg_n,feat_ev_ov_nf_org_n,feat_ev_ov_nf_prov_n,feat_ev_ov_nf_agg_n,feat_ev_ov_f_org_n,feat_ev_ov_f_prov_n,feat_ev_ov_f_agg_n,feat_ev_total_found,feat_ev_total_not_found,feat_ev_total,feat_ev_found_ratio,feat_pv_found_any,feat_ov_found_any,feat_pv_notfound_any,feat_ov_notfound_any,feat_both_views_found,feat_only_pv_found,feat_only_ov_found,feat_neither_view_found,feat_source_diversity,feat_state_high_risk,feat_has_credentials,feat_npi_changed_by_r3,feat_npi_deactivated,feat_r3_suggests_name_change,feat_cred_is_md_do,feat_cred_is_midlevel,feat_has_pio_evidence,feat_pio_yes,feat_pio_no,feat_org_is_hospital,feat_org_is_missing,feat_claims_n,feat_claims_distinct_orgs,feat_claims_distinct_addrs,feat_claims_days_since,feat_claims_zip_match,feat_claims_street_zip_match,feat_claims_recent_zip_match,feat_claims_recent_street_zip,feat_claims_zip_but_no_match,feat_claims_log1p_n,feat_claims_high_volume,feat_claims_recent_active,feat_claims_no_match_high_n,feat_claims_strong_corroborate,feat_claims_strong_contradict,feat_r3acc_x_claims_contradict,feat_r3ina_x_claims_corroborate,target
0.0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,200,4,4,34.0,0,0,0,0,1,5.303304908059076,1,1,1,0,1,0,0,False
11.0344827586206,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,1,6,7,0.14285714285714285,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,74,2,1,19.0,0,0,0,0,1,4.31748811353631,1,1,1,0,1,0,0,True
0.0,0,0,0,2,2,4,0,0,0,2,2,2,0,0,0,0,14,14,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,3517,24,24,16.0,1,0,1,0,0,8.165647925297504,1,1,0,0,0,0,0,True
0.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,556,3,2,17.0,0,0,0,0,1,6.322565239927284,1,1,1,0,1,0,0,False
0.0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1788,12,12,18.0,1,0,1,0,0,7.489412083508719,1,1,0,0,0,0,0,False
0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,30.0,0,0,0,0,0,1.6094379124341003,0,1,0,0,0,0,0,False
97.0,0,0,1,1,2,2,1,0,1,0,0,1,1,0,0,3,6,9,0.3333333333333333,1,1,1,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,159,11,11,19.0,1,1,1,1,0,5.075173815233827,1,1,0,1,0,0,0,False
0.0,0,0,0,3,2,6,0,0,0,3,2,1,0,0,0,0,17,17,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,77,2,2,23.0,0,0,0,0,1,4.356708826689592,1,1,1,0,1,0,0,False
0.0,1,0,0,6,1,5,0,0,0,4,0,0,0,0,0,0,16,16,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,370,1,1,36.0,1,1,1,1,0,5.916202062607435,1,1,0,1,0,0,1,True
0.0,1,0,0,2,2,5,0,0,0,2,0,3,0,0,0,0,14,14,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2453,4,4,16.0,0,0,0,0,1,7.805474625270857,1,1,1,0,1,0,0,False
82.3529411764706,0,0,0,0,2,2,1,3,0,0,2,2,4,4,0,12,8,20,0.6,1,1,1,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,3,2,1,0,0,0,0,0,2,0,0,3,5,8,0.375,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
95.2380952380952,0,0,1,0,0,2,1,0,4,0,0,0,1,0,1,7,2,9,0.7777777777777778,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4142,5,4,29.0,0,0,0,0,1,8.329175442077402,1,1,1,0,1,0,0,False
3.84615384615384,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,2,6,8,0.25,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,11,0,1,0,0,0,4,0,0,0,0,0,0,16,16,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1204,3,2,26.0,1,1,1,1,0,7.094234845924755,1,1,0,1,0,0,1,False
82.2222222222222,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,4,2,6,0.6666666666666666,1,0,1,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,60,1,1,25.0,0,0,0,0,1,4.110873864173311,1,1,1,0,1,1,0,True
10.0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,2,6,8,0.25,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1316,9,9,18.0,1,1,1,1,0,7.183111701743281,1,1,0,1,0,0,1,False
0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
97.0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,2,3,5,0.4,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,200,8,8,19.0,1,0,1,0,0,5.303304908059076,1,1,0,0,0,0,0,False
97.0,0,0,1,0,2,1,1,0,2,0,1,0,1,0,1,5,4,9,0.5555555555555556,1,1,1,1,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,878,4,3,21.0,0,0,0,0,1,6.778784897685177,1,1,1,0,1,1,0,True
80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
7.14285714285714,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,1,5,6,0.16666666666666666,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,35,6,6,19.0,1,1,1,1,0,3.58351893845611,1,1,0,1,0,0,1,False
0.0,0,0,0,2,1,6,0,0,0,2,1,0,0,0,0,0,12,12,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,340,2,2,17.0,1,0,1,0,0,5.831882477283517,1,1,0,0,0,0,0,False
94.4444444444444,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,1,3,0.6666666666666666,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,1,1,0,0,1,0,2,1,1,30.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
0.0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1504,7,6,29.0,0,0,0,0,1,7.316548177182976,1,1,1,0,1,0,0,False
88.1578947368421,0,0,0,1,0,1,2,0,3,1,0,0,0,0,0,5,3,8,0.625,1,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,403,8,8,17.0,0,0,0,0,1,6.0014148779611505,1,1,1,0,1,1,0,False
100.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,3,1.0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
2.0,0,0,0,5,0,1,0,0,1,1,0,0,0,0,0,1,7,8,0.125,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,15806,2,2,29.0,1,1,1,1,0,9.668208158877395,1,1,0,1,0,0,1,True
97.0,0,0,1,0,2,2,1,0,2,0,1,0,2,0,0,5,5,10,0.5,1,1,1,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
100.0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,3,0,3,1.0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,333,1,1,15.0,0,0,0,0,1,5.811140992976701,1,1,1,0,1,1,0,False
0.0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,702,4,4,18.0,0,0,0,0,1,6.555356891810665,1,1,1,0,1,0,0,False
97.0,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,2,3,5,0.4,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
100.0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,6,0,6,1.0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
100.0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,6,0,6,1.0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,20,2,2,36.0,1,0,1,0,0,3.044522437723423,1,1,0,0,0,0,0,False
0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,637,4,4,16.0,1,0,1,0,0,6.45833828334479,1,1,0,0,0,0,0,False
100.0,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,5,0,5,1.0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,162,12,12,18.0,0,0,0,0,1,5.093750200806762,1,1,1,0,1,1,0,True
0.0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,46,5,5,22.0,0,0,0,0,1,3.8501476017100584,1,1,1,0,1,0,0,False
0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,11,11,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,702,4,4,18.0,0,0,0,0,1,6.555356891810665,1,1,1,0,1,0,0,True
78.2608695652173,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,3,2,5,0.6,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
4.0,0,1,0,6,0,0,0,0,2,1,0,0,0,0,0,2,7,9,0.2222222222222222,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,17,5,5,19.0,0,0,0,0,1,2.8903717578961645,0,1,0,0,0,0,0,False
0.0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,5,5,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,19,4,4,30.0,0,0,0,0,1,2.995732273553991,0,1,0,0,0,0,0,False
0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,277,1,1,17.0,1,1,1,1,0,5.627621113690637,1,1,0,1,0,0,1,True
0.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,0,1,10,11,0.09090909090909091,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,15806,2,2,29.0,1,1,1,1,0,9.668208158877395,1,1,0,1,0,0,1,False
0.0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,488,4,3,25.0,1,1,1,1,0,6.192362489474872,1,1,0,1,0,0,1,True
88.8888888888888,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,2,4,0.5,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,31.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
100.0,1,0,1,0,0,0,1,0,0,0,0,0,7,0,0,8,0,8,1.0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,131,1,1,43.0,0,0,0,0,1,4.882801922586371,1,1,1,0,1,1,0,False
0.0,0,0,0,4,1,4,0,0,0,1,0,0,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,5863,2,2,26.0,1,1,1,1,0,8.676587243566487,1,1,0,1,0,0,1,False
0.0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,108,13,13,24.0,0,0,0,0,1,4.6913478822291435,1,1,1,0,1,0,0,True
0.0,0,0,0,5,1,3,0,0,0,0,0,2,0,0,0,0,11,11,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,7995,61,55,19.0,1,1,1,1,0,8.98669669562029,1,1,0,1,0,0,1,False
0.0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,37.0,0,0,0,0,0,0.6931471805599453,0,1,0,0,0,0,0,False
0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,60,2,2,39.0,0,0,0,0,1,4.110873864173311,1,1,1,0,1,0,0,True
0.0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,591,31,30,15.0,1,1,1,1,0,6.3835066348840055,1,1,0,1,0,0,1,False
0.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
80.0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,1.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,338,2,2,18.0,0,0,0,0,1,5.82600010738045,1,1,1,0,1,0,0,False
0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,22,2,2,25.0,0,0,0,0,1,3.1354942159291497,1,1,1,0,1,0,0,False
0.0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,255,15,15,16.0,1,0,1,0,0,5.545177444479562,1,1,0,0,0,0,0,False
8.33333333333333,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,5,6,0.16666666666666666,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,422,4,4,17.0,1,0,1,0,0,6.0473721790462776,1,1,0,0,0,0,0,True
90.9090909090909,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,4,1,5,0.8,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,315,2,2,17.0,0,0,0,0,1,5.755742213586912,1,1,1,0,1,1,0,False
0.0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,86.0,0,0,0,0,0,0.6931471805599453,0,1,0,0,0,0,0,True
0.0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,96,1,1,25.0,1,1,1,1,0,4.574710978503383,1,1,0,1,0,0,1,True
0.0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,2,4,3,0,0,0,3,1,0,0,0,0,0,13,13,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,20,5,5,25.0,1,0,1,0,0,3.044522437723423,1,1,0,0,0,0,0,False
1.51515151515151,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,1,8,9,0.1111111111111111,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,72,2,2,96.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
0.0,0,0,0,1,4,3,0,0,0,0,3,0,0,0,0,0,11,11,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,49,6,6,22.0,1,0,1,0,0,3.912023005428146,1,1,0,0,0,0,0,True
100.0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,4,0,4,1.0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,76,8,8,19.0,0,0,0,0,1,4.343805421853684,1,1,1,0,1,1,0,False
0.0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,846,5,5,15.0,0,0,0,0,1,6.741700694652055,1,1,1,0,1,0,0,False
8.69565217391304,0,0,0,2,1,1,0,0,2,2,0,1,0,0,0,2,7,9,0.2222222222222222,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,8,2,2,16.0,0,0,0,0,1,2.1972245773362196,0,1,0,0,0,0,0,False
97.0,0,0,1,1,0,5,1,0,0,1,0,2,1,0,0,2,9,11,0.18181818181818182,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
80.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,11,0,11,1.0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
85.0,1,0,0,0,6,4,0,0,0,1,0,1,1,0,0,1,12,13,0.07692307692307693,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,6,0,5,0,0,0,4,0,0,0,0,0,0,15,15,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,370,1,1,36.0,1,1,1,1,0,5.916202062607435,1,1,0,1,0,0,1,True
0.0,0,0,0,1,0,5,0,0,0,2,0,2,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,124,5,5,18.0,0,0,0,0,1,4.8283137373023015,1,1,1,0,1,0,0,False
97.0,0,0,1,0,3,2,1,0,0,0,0,0,1,0,0,2,5,7,0.2857142857142857,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,290,4,4,25.0,1,0,1,0,0,5.673323267171493,1,1,0,0,0,0,0,True
0.0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,29,2,2,23.0,1,1,1,1,0,3.4011973816621555,1,1,0,1,0,0,1,False
7.4074074074074,0,0,0,1,3,2,0,0,2,2,0,2,0,0,0,2,10,12,0.16666666666666666,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,29,7,7,29.0,0,0,0,0,1,3.4011973816621555,1,1,1,0,1,0,0,False
100.0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,6,0,6,1.0,1,0,0,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,1,47.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,True
0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,4,0,1,0,0,0,4,0,1,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1439,16,15,15.0,0,0,0,0,1,7.272398392570047,1,1,1,0,1,0,0,False
97.0,0,0,1,0,2,1,1,0,4,0,0,0,1,0,1,7,3,10,0.7,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,208,3,3,58.0,0,0,0,0,1,5.342334251964811,1,1,1,0,1,0,0,False
0.0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,72.0,0,0,0,0,0,1.3862943611198906,0,1,0,0,0,0,0,False
0.0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,21,5,5,31.0,1,0,1,0,0,3.091042453358316,1,1,0,0,0,0,0,True
3.92156862745098,0,0,0,5,0,1,0,0,2,1,0,0,0,0,0,2,7,9,0.2222222222222222,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,31724,3,3,26.0,1,1,1,1,0,10.364860292582588,1,1,0,1,0,0,1,True
0.0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,109,4,4,33.0,0,0,0,0,1,4.700480365792417,1,1,1,0,1,0,0,False
0.0,0,0,0,4,0,2,0,0,0,4,0,1,0,0,0,0,11,11,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,19,6,6,37.0,1,0,1,0,0,2.995732273553991,0,1,0,0,0,0,0,False
0.0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,1,56.0,0,0,0,0,1,2.302585092994046,0,1,0,0,0,0,0,False
3.57142857142857,0,0,0,4,2,4,0,0,1,4,1,0,0,0,0,1,15,16,0.0625,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
